,address,district,rooms,size,level,max_levels,price,lat,lng
3782,"город Ташкент, Chilonzor район, Чиланзар квартал Е",Chilonzor,3,75.0,5,9,57000,41.259418,69.1804708
3783,"город Ташкент, Mirobod район, Ислама Каримова",Mirobod,2,45.0,6,9,58000,41.3082169,69.259765
3784,"город Ташкент, Mirzo Ulugbek район, Карасу 6-й квартал",Mirzo Ulugbek,2,90.0,2,9,51000,41.3292204,69.3473509
3785,"город Ташкент, Chilonzor район, Чиланзар 1-й квартал",Chilonzor,2,52.0,2,4,41500,41.2847707,69.2288981
3786,"город Ташкент, Chilonzor район, Чиланзар 5-й квартал",Chilonzor,3,65.0,4,4,42000,41.2916859,69.2177228
3787,"город Ташкент, Chilonzor район, Малая кольцевая дорога",Chilonzor,2,45.0,2,4,32000,41.2710539,69.2101886
3788,"город Ташкент, Bektemir район, Корзинка",Bektemir,3,56.0,4,4,28100,41.2448439,69.31065
3789,"город Ташкент, Yunusobod район, ц-5 Киёт (Ц-5) ",Yunusobod,3,78.0,4,4,55000,41.3245206,69.2773236
3790,"город Ташкент, Mirzo Ulugbek район, ТТЗ-2",Mirzo Ulugbek,2,60.0,6,9,34000,41.3542045,69.3845977
3791,"город Ташкент, Mirobod район, Фаровон",Mirobod,4,90.0,6,9,73000,41.2758912,69.2937133
3792,"город Ташкент, Mirzo Ulugbek район, Аккурган",Mirzo Ulugbek,3,73.0,5,5,52000,41.322142,69.303611
3793,"город Ташкент, Mirzo Ulugbek район, Буз-2 (Буз) ",Mirzo Ulugbek,1,20.0,3,4,12100,41.319567,69.3246635
3794,"город Ташкент, Uchtepa район, Чупон-Ота",Uchtepa,2,42.0,4,5,28500,41.2902787,69.1839655
3795,"город Ташкент, Mirobod район, Нукус",Mirobod,3,105.0,7,9,125000,41.2910722,69.2769129
3796,"город Ташкент, Mirzo Ulugbek район, Элобод",Mirzo Ulugbek,2,42.0,2,5,33500,41.3239567,69.2232092
3797,"город Ташкент, Bektemir район, Конечная остановка",Bektemir,2,30.0,1,4,26100,41.236675,69.3413913
3798,"город Ташкент, Mirobod район, Тараса Шевченко",Mirobod,2,55.0,5,5,35000,41.2991561,69.2785087
3799,"город Ташкент, Mirzo Ulugbek район, Элобод",Mirzo Ulugbek,2,50.0,5,5,35000,41.3239567,69.2232092
3800,"город Ташкент, Mirzo Ulugbek район, Элобод",Mirzo Ulugbek,2,55.0,4,4,35000,41.3239567,69.2232092
3801,"город Ташкент, Yunusobod район, Юнусабад 11-й квартал",Yunusobod,2,50.0,4,4,33500,41.3700057,69.2892434
3802,"город Ташкент, Shayhontohur район, Ипакчи",Shayhontohur,4,130.0,2,3,106000,41.329543,69.188987
3803,"город Ташкент, Yunusobod район, Улица Ахмад Дониш",Yunusobod,1,45.0,4,4,26000,41.3616967,69.2817965
3804,"город Ташкент, Mirzo Ulugbek район, Буюк Ипак Йули",Mirzo Ulugbek,1,42.0,1,4,26500,41.3104865,69.2922234
3805,"город Ташкент, Yakkasaroy район, Кушбеги",Yakkasaroy,2,64.0,1,5,42000,41.2673079,69.2415634
3806,"город Ташкент, Shayhontohur район, Хадра Ц-14",Shayhontohur,2,42.0,8,9,29999,41.3242925,69.2505036
3807,"город Ташкент, Chilonzor район, 1-й проезд Катта Чиланзар",Chilonzor,2,50.0,2,4,45000,41.2907835,69.2361597
3808,"город Ташкент, Yashnobod район, 1-й проезд Авиасозлар",Yashnobod,2,30.0,7,9,21500,41.2896055,69.3434849
3809,"город Ташкент, Chilonzor район, Чиланзар  3 квартал",Chilonzor,2,45.0,1,4,39000,41.2855934,69.223683
3810,"город Ташкент, Mirzo Ulugbek район, 1-й переулок Дархан",Mirzo Ulugbek,1,24.0,1,4,19000,41.3196336,69.2985928
3811,"город Ташкент, Yakkasaroy район, Кушбеги",Yakkasaroy,2,49.0,5,9,23000,41.2673079,69.2415634
3812,"город Ташкент, Yakkasaroy район, Кушбеги",Yakkasaroy,5,116.0,4,9,72000,41.2673079,69.2415634
3813,"город Ташкент, Chilonzor район, Чиланзар  3 квартал",Chilonzor,2,40.0,4,4,30000,41.2855934,69.223683
3814,"город Ташкент, Chilonzor район, Чиланзар  5 квартал",Chilonzor,1,49.0,3,12,33500,41.2916859,69.2177228
3815,"город Ташкент, Chilonzor район, Чиланзар 3 квартал",Chilonzor,2,45.0,4,4,35500,41.2855934,69.223683
3816,"город Ташкент, Yunusobod район, Ц6  ГАБУС",Yunusobod,4,215.0,7,9,185000,41.3298867,69.2803036
3817,"город Ташкент, Yakkasaroy район, 1-й проезд Шота Руставели",Yakkasaroy,3,93.0,5,7,75000,41.295209,69.2674405
3818,"город Ташкент, Yakkasaroy район, Юсуфа Хос Ходжиба",Yakkasaroy,3,91.0,3,4,73000,41.2986859,69.2595082
3819,"город Ташкент, Mirzo Ulugbek район, Улица зиёлилар",Mirzo Ulugbek,1,22.0,4,4,19000,41.3373845,69.329196
3820,"город Ташкент, Shayhontohur район, Ibinsino jalariq",Shayhontohur,6,130.0,7,9,56000,41.3141622,69.2368973
3821,"город Ташкент, Yunusobod район, Богишамол",Yunusobod,4,95.13,8,9,68000,41.3444467,69.3085324
3822,"город Ташкент, Yashnobod район, Паркентская (Генерала Петрова,) ",Yashnobod,2,55.0,4,5,54000,41.3108224,69.3341149
3823,"город Ташкент, Sergeli район, Yangihayot район 8-й строительный участок",Sergeli,2,59.8,16,16,27288,41.210633,69.2281531
3824,"город Ташкент, Mirzo Ulugbek район, Феруза",Mirzo Ulugbek,2,94.0,1,5,32000,41.3576548,69.3675816
3825,"город Ташкент, Yunusobod район, Киёт",Yunusobod,3,70.0,3,3,66000,41.3245206,69.2773236
3826,"город Ташкент, Yunusobod район, Киёт",Yunusobod,3,70.0,4,4,63000,41.3245206,69.2773236
3827,"город Ташкент, Yunusobod район, Кашкар",Yunusobod,4,105.0,4,4,160000,41.3197131,69.2773236
3828,"город Ташкент, Yakkasaroy район, Улица Бабура",Yakkasaroy,2,56.0,7,12,36500,41.2818558,69.2552666
3829,"город Ташкент, Mirzo Ulugbek район, Олой",Mirzo Ulugbek,3,70.0,4,4,64000,41.3171406,69.2892434
3830,"город Ташкент, Mirzo Ulugbek район, Буюк Ипак Йули",Mirzo Ulugbek,3,82.0,4,4,88000,41.3104865,69.2922234
3831,"город Ташкент, Yakkasaroy район, Дамарик",Yakkasaroy,3,110.0,4,6,295000,41.3560707,69.1489148
3832,"город Ташкент, Shayhontohur район, Коратош",Shayhontohur,2,55.0,2,5,55000,41.3275402,69.2102725
3833,"город Ташкент, Chilonzor район, 2квартал Чиланзар",Chilonzor,3,72.0,2,4,63000,41.2807837,69.223683
3834,"город Ташкент, Mirzo Ulugbek район, Аккурган",Mirzo Ulugbek,3,80.0,4,4,81000,41.322142,69.303611
3835,"город Ташкент, Mirobod район, Мирабад",Mirobod,2,115.0,7,8,160000,41.2758912,69.2937133
3836,"город Ташкент, Mirobod район, Фаровон",Mirobod,2,97.0,6,8,155000,41.2758912,69.2937133
3837,"город Ташкент, Chilonzor район, Алгаритм",Chilonzor,4,96.0,2,4,58000,41.259418,69.1804708
3838,"город Ташкент, Chilonzor район, Алгоритм",Chilonzor,3,78.0,6,9,44500,41.2606228,69.1638237
3839,"город Ташкент, Mirzo Ulugbek район, Феруза-2",Mirzo Ulugbek,2,58.0,4,4,33000,41.3550649,69.3585936
3840,"город Ташкент, Shayhontohur район, Лабзак",Shayhontohur,3,65.0,3,4,54000,41.3267124,69.2601886
3841,"город Ташкент, Mirzo Ulugbek район, Городок Тракторостроителей 4-й квартал",Mirzo Ulugbek,2,57.0,7,9,29000,41.3292204,69.3473509
3842,"город Ташкент, Mirzo Ulugbek район, Городок Тракторостроителей 4-й квартал",Mirzo Ulugbek,2,60.0,8,9,38000,41.3292204,69.3473509
3843,"город Ташкент, Yunusobod район, Юнусабад 13-й квартал",Yunusobod,2,58.0,5,9,42000,41.3692799,69.2981832
3844,"город Ташкент, Mirzo Ulugbek район, Городок Тракторостроителей 1-й квартал",Mirzo Ulugbek,2,50.0,4,4,28700,41.3445193,69.3447348
3845,"город Ташкент, Mirobod район, Афросиаб (пр-т Косманавтов) ",Mirobod,1,55.0,2,9,61000,41.3051824,69.2638823
3846,"город Ташкент, Shayhontohur район, Увайси",Shayhontohur,3,45.0,2,5,28000,41.301383,69.207112
3847,"город Ташкент, Yunusobod район, Минор",Yunusobod,3,70.0,3,4,67000,41.3298867,69.2803036
3848,"город Ташкент, Mirzo Ulugbek район, Дархон",Mirzo Ulugbek,2,50.0,4,4,35500,41.3312004,69.3092476
3849,"город Ташкент, Mirobod район, Айбека (пр-т Косманавтов) ",Mirobod,3,85.0,5,9,74000,41.2983828,69.2730715
3850,"город Ташкент, Mirobod район, Госпитальный",Mirobod,3,80.0,1,9,100000,41.295316,69.275364
3851,"город Ташкент, Yunusobod район, Киёт",Yunusobod,3,68.0,3,4,68000,41.3245206,69.2773236
3852,"город Ташкент, Shayhontohur район, Дружба",Shayhontohur,6,154.0,4,5,129500,41.3114122,69.2419499
3853,"город Ташкент, Yunusobod район, ц-4 Кашгар (Ц-4) ",Yunusobod,4,82.0,1,4,86000,41.3197131,69.2773236
3854,"город Ташкент, Mirobod район, Айбека (пр-т Косманавтов) ",Mirobod,3,75.0,2,9,74000,41.2983828,69.2730715
3855,"город Ташкент, Yakkasaroy район, Бабура",Yakkasaroy,3,100.0,5,5,100000,41.2818558,69.2552666
3856,"город Ташкент, Yunusobod район, Кашгар",Yunusobod,3,78.0,4,4,56000,41.3197131,69.2773236
3857,"город Ташкент, Yashnobod район, проезд Пахлавона Махмуда",Yashnobod,1,26.0,1,4,22000,41.3024361,69.3056819
3858,"город Ташкент, Uchtepa район, Чиланзар 22-й квартал",Uchtepa,1,36.0,3,4,25500,41.2879715,69.1692951
3859,"город Ташкент, Olmzor район, Нурафшон",Olmzor,3,91.0,3,3,85000,41.3390184,69.2261213
3860,"город Ташкент, Yunusobod район, Юнусабад 18-й квартал",Yunusobod,3,65.0,4,4,53500,41.3707855,69.3190425
3861,"город Ташкент, Chilonzor район, Ислама Каримова",Chilonzor,3,103.0,4,4,160000,41.3090172,69.2487178
3862,"город Ташкент, Yunusobod район, Кашгар",Yunusobod,5,183.5,4,5,203000,41.3197131,69.2773236
3863,"город Ташкент, Chilonzor район, Чиланзар 19-й квартал",Chilonzor,3,75.0,1,4,60000,41.2710841,69.1849411
3864,"город Ташкент, Yunusobod район, Yunusobod",Yunusobod,1,67.0,8,9,42500,41.3587493,69.2996732
3865,"город Ташкент, Yunusobod район, Юнусабад 16-й квартал",Yunusobod,4,94.0,1,9,66000,41.3825869,69.3019081
3866,"город Ташкент, Yashnobod район, жилой комплекс Parkent Village массив Мавлоно Риёзи",Yashnobod,4,130.0,1,5,155000,41.3133669,69.3235746
3867,"город Ташкент, Shayhontohur район, проспект Бунёдкор",Shayhontohur,2,60.0,5,9,45000,41.3057929,69.2365238
3868,"город Ташкент, Mirobod район, проспект Амира Темура",Mirobod,3,75.0,4,4,70000,41.3028425,69.2792998
3869,"город Ташкент, Mirobod район, ЦУМ (Ц-7) ",Mirobod,3,106.0,1,4,120000,41.3086111,69.2691667
3870,"город Ташкент, Mirobod район, Глинка",Mirobod,3,90.0,3,4,125000,41.2854202,69.2631768
3871,"город Ташкент, Sergeli район, Cергели 8А",Sergeli,4,98.0,2,7,65000,41.224783,69.2169777
3872,"город Ташкент, Uchtepa район, Чиланзар 14-й квартал",Uchtepa,2,49.0,3,4,34500,41.2962523,69.1909015
3873,"город Ташкент, Mirzo Ulugbek район, Бибигон",Mirzo Ulugbek,3,80.0,4,4,90000,41.3115806,69.2898483
3874,"город Ташкент, Yakkasaroy район, Кушбеги",Yakkasaroy,2,48.0,5,9,23000,41.2673079,69.2415634
3875,"город Ташкент, Mirzo Ulugbek район, Мирзо Улугбека",Mirzo Ulugbek,3,73.0,9,9,45000,41.3292204,69.3473509
3876,"город Ташкент, Chilonzor район, жилой комплекс Новза",Chilonzor,4,125.0,6,9,250000,41.2894304,69.2283298
3877,"город Ташкент, Mirzo Ulugbek район, Мухаммада Юсуфа (Дагестанская) ",Mirzo Ulugbek,3,70.0,2,5,66000,41.324026,69.326185
3878,"город Ташкент, Chilonzor район, жилой комплекс Новза",Chilonzor,3,114.0,2,9,160000,41.2894304,69.2283298
3879,"город Ташкент, Yakkasaroy район, Кичик Бешагач",Yakkasaroy,2,48.0,1,4,38000,41.2834892,69.2665263
3880,"город Ташкент, Uchtepa район, Чиланзар 15-й квартал",Uchtepa,1,39.0,3,4,25000,41.2953086,69.182706
3881,"город Ташкент, Shayhontohur район, Зульфияханум",Shayhontohur,3,75.0,2,9,52000,41.3314152,69.2689007
3882,"город Ташкент, Mirzo Ulugbek район, Ниёзбек йули",Mirzo Ulugbek,3,94.0,16,23,118000,41.3249559,69.289065
3883,"город Ташкент, Mirobod район, Тараса Шевченко",Mirobod,3,110.0,2,8,169000,41.2991561,69.2785087
3884,"город Ташкент, Yakkasaroy район, Абдуллы Каххара",Yakkasaroy,2,72.0,5,16,72000,41.2789896,69.2616233
3885,"город Ташкент, Mirzo Ulugbek район, Карасу 6-й квартал",Mirzo Ulugbek,3,90.0,2,9,51000,41.3292204,69.3473509
3886,"город Ташкент, Shayhontohur район, Джангох",Shayhontohur,3,78.0,3,5,51000,41.3289182,69.2527386
3887,"город Ташкент, Mirzo Ulugbek район, Карасу 6-й квартал",Mirzo Ulugbek,3,75.0,5,5,38000,41.3292204,69.3473509
3888,"город Ташкент, Mirzo Ulugbek район, Ялангач",Mirzo Ulugbek,2,50.0,1,4,30000,41.3606566,69.3548004
3889,"город Ташкент, Yunusobod район, Янги шахар",Yunusobod,2,65.0,1,4,34500,41.3614404,69.300675
3890,"город Ташкент, Mirzo Ulugbek район, Буюк Ипак Йули",Mirzo Ulugbek,2,40.0,1,3,26000,41.3104865,69.2922234
3891,"город Ташкент, Yakkasaroy район, Дамарик",Yakkasaroy,3,70.0,4,5,68000,41.3560707,69.1489148
3892,"город Ташкент, Yunusobod район, проспект Амира Темура",Yunusobod,3,78.0,4,4,55000,41.3454697,69.2865609
3893,"город Ташкент, Olmzor район, Фараби",Olmzor,3,64.0,7,9,58000,41.3461242,69.2037311
3894,"город Ташкент, Mirzo Ulugbek район, Городок Тракторостроителей 1-й квартал",Mirzo Ulugbek,2,48.0,1,4,31000,41.3445193,69.3447348
3895,"город Ташкент, Chilonzor район, Чиланзар-9 ориентир РОВД",Chilonzor,1,41.0,3,4,25800,41.2882297,69.2009595
3896,"город Ташкент, Uchtepa район, Чиланзар 15-й квартал",Uchtepa,2,42.0,4,5,28500,41.2953086,69.182706
